problem_ID,problem_set_ID,question,filename,q_len
1549,110,"Given right $\triangle ABC$ with $\overline{AC} \perp \overline{BC}$, $BC=7$, $m\angle B=55^\circ$. Let $x=AC$. \hfill (3 stars)
  \begin{flushright}
    \begin{tikzpicture}[scale=0.6]
      \draw [thick](-1,0)--(6,0)--(6,5)--cycle;
      \draw [fill] (-1,0) circle [radius=0.05] node[below]{$A$};
      \draw [fill] (6,0) circle [radius=0.05] node[below]{$C$};
      \draw [fill] (6,5) circle [radius=0.05] node[above right]{$B$};
    \end{tikzpicture}
  \end{flushright}

",7-5DN_Similarity+tangent.tex,474
1608,115,"Given right $\triangle ABC$ with $\overline{AC} \perp \overline{BC}$, $BC=7$, $m\angle B=55^\circ$. Let $x=AC$. \hfill (3 stars)
  \begin{flushright}
    \begin{tikzpicture}[scale=0.6]
      \draw [thick](-1,0)--(6,0)--(6,5)--cycle;
      \draw [fill] (-1,0) circle [radius=0.05] node[below]{$A$};
      \draw [fill] (6,0) circle [radius=0.05] node[below]{$C$};
      \draw [fill] (6,5) circle [radius=0.05] node[above right]{$B$};
    \end{tikzpicture}
  \end{flushright}

",7-6bCW_Tangent+mixed.tex,474
1355,94,"Find the decimal value of each expression, rounded to the nearest throusandth. \\[0.25cm]
  Write your answer as given in example \#1.
    \begin{enumerate}
      \begin{multicols}{2}
        \item   $\tan 60^\circ = 1.7320508\dots$\\[0.75cm]
        $\approx1.732$ \vspace{1cm}
        \item   $\tan 30^\circ$
        \item   $\frac{2}{3} \sqrt{11}$ \vspace{2cm}
        \item   $\displaystyle \frac{(-5)^2}{7}$
      \end{multicols}
    \end{enumerate}
    \vspace{1.5cm}

",6-9DN_analytic-proof.tex,475
985,73,"Given $\triangle ABP \sim \triangle JKP$ as shown below. $AB=9.6$, $AP=12.0$, $BP=6.3$, and $JK=16.0$. Find $JP$. \hfill (3 stars)
    \begin{flushright}
    \begin{tikzpicture}[scale=1.4]
        \draw [thick]
          (-0.25,-1)node[below left]{$B$}--
          (0.5,2)node[left]{$K$}--
          (4,0)node[below left]{$J$}--
          (0,0)node[above left]{$P$}--
          (-2,0)node[left]{$A$}--cycle;
      \end{tikzpicture}
      \end{flushright}
      \vspace{2cm}

",6-10bCW_Dilation.tex,475
2023,141,"Find the area of a semi-circle with diameter of 6 centimeters.
   \begin{flushright}
    \begin{tikzpicture}[scale=.635]
      %\draw [help lines] (-5,-1) grid (5,4);
      \draw [thick] (-2,0)-- (2,0);
      %\draw [thick, ->] (0,-2.2)--(0,10.4) node [left] {$y$};
      \draw [thick] (2,0) arc (0:180:2);
      \draw [fill] (-2,0) circle [radius=0.05];
      \draw [fill] (2,0) circle [radius=0.05];
      \node at (0,0)[below]{6};
    \end{tikzpicture}
  \end{flushright}

",8-6cDN_Circle-area.tex,476
1958,137,"Find the area of a semi-circle with diameter of 9 centimeters.
   \begin{flushright}
    \begin{tikzpicture}[scale=.635]
      %\draw [help lines] (-5,-1) grid (5,4);
      \draw [thick] (-2,0)-- (2,0);
      %\draw [thick, ->] (0,-2.2)--(0,10.4) node [left] {$y$};
      \draw [thick] (2,0) arc (0:180:2);
      \draw [fill] (-2,0) circle [radius=0.05];
      \draw [fill] (2,0) circle [radius=0.05];
      \node at (0,0)[below]{9};
    \end{tikzpicture}
  \end{flushright}

",8-5DN_Volumes.tex,476
384,32,"Given $\overline{ABC}$, $AB=6 \frac{2}{5}$, and $AC=9$.\\ [0.5cm]
  Find ${BC}$.\\[1.5cm]
      \begin{tikzpicture}
        \draw [-, thick] (1,0)--(7,0);
        \draw [fill] (1,0) circle [radius=0.05] node[below]{$A$};
        \draw [fill] (5,0) circle [radius=0.05] node[below]{$B$};
        \draw [fill] (7,0) circle [radius=0.05] node[below]{$C$};
      \end{tikzpicture}\\[1.5cm]
      The postulate used in this problem is the \rule{6cm}{0.15mm}.
      \vspace{1.5cm}

",2-9Exam_area-distance.tex,476
229,12,"Use each term according to its geometric meaning: ``sketch"", ``draw"", ``construct"".
  \begin{enumerate}
    \item $\rule{4cm}{0.15mm}$ is to make a freehand diagram showing important features. \smallskip
    \item $\rule{4cm}{0.15mm}$ is to depict with accurate measures using ruler, protractor, and compass. \smallskip
    \item $\rule{4cm}{0.15mm}$ is a formal, logical process to create geometric figures using only a straightedge and compass.
  \end{enumerate} \smallskip

",1-7Exam-Intro.tex,477
1933,135,"Find the area of a semi-circle with diameter of 12 centimeters.
   \begin{flushright}
    \begin{tikzpicture}[scale=.635]
      %\draw [help lines] (-5,-1) grid (5,4);
      \draw [thick] (-2,0)-- (2,0);
      %\draw [thick, ->] (0,-2.2)--(0,10.4) node [left] {$y$};
      \draw [thick] (2,0) arc (0:180:2);
      \draw [fill] (-2,0) circle [radius=0.05];
      \draw [fill] (2,0) circle [radius=0.05];
      \node at (0,0)[below]{12};
    \end{tikzpicture}
  \end{flushright}

",8-4cDN_Estimation.tex,478
2100,144,"%January 2018
  A right hexagonal prism is shown below. A two-dimensional cross section that is parallel to the base is taken from the prism.
    \begin{center}
    \includegraphics[scale=0.4]{hex-prism_JA2018.png}
    \end{center}
   Which figure describes the two-dimensional cross section?
    \begin{multicols}{2}
      \begin{enumerate}
        \item rectangle
        \item trapezoid
        \item pentagon
        \item hexagon
      \end{enumerate}
    \end{multicols}

",8-8Exam_Area+volume.tex,478
848,62,"On the graph below, dilate the triangle $ABC$ by a factor of $\frac{3}{2}$ centered on the origin.\\
    \begin{tikzpicture}[scale=.635]
      \draw [help lines] (-3,-2) grid (8,6);
      \draw [thick, ->] (-3.2,0) -- (8.4,0) node [below right] {$x$};
      \draw [thick, ->] (0,-2.2)--(0,6.4) node [left] {$y$};
      \draw [thick] (0,0)node[below right]{$A$}--
       (4,0)node[below right]{$B$}--
         (4,2)node[above]{$C$}--cycle;
    \end{tikzpicture}
   \vspace{2cm}


",5-4DN-similarity-ratios.tex,479
802,57,"The points $R$, $S$, and $T$ are collinear, with $RS=4x-8$, $ST=21$, and $RT=6x-1$. \\*[0.25cm]
  Mark the diagram and find ${RT}$. \vspace{0.5cm}
  \begin{flushright}
    \begin{tikzpicture}
      \draw [-, thick] (0,0)--(6,0);
      \draw [fill] (0,0) circle [radius=0.05] node[below]{$R$};
      \draw [fill] (2.9,0) circle [radius=0.05] node[below]{$S$};
      \draw [fill] (6,0) circle [radius=0.05] node[below]{$T$};
    \end{tikzpicture}
    \end{flushright} \vspace{4cm}

",5-11bExam_Transformations.tex,480
283,19,"Find the area of $\triangle ABC$,  $Area= \frac{1}{2}bh$. The altitude $h$ of the triangle is 3 centimeters and the base $AB=6$ cm.\\[0.5cm]
   \begin{tikzpicture}[scale=1]
     \draw [thick]
       (2,0)node[below]{$A$}--
       (8,0)node[below]{$B$}--
       (4,3)node[above]{$C$} --(2,0);
    \draw [dashed] (4,0)--(4,3);
    \draw (4,0)++(0.3,0)--++(0,0.3)--+(-0.3,0);
    \node at (4,1.2)[right]{$h=3$};
    \node at (5,0)[below]{$6$ cm};
  \end{tikzpicture} \vspace{1.0cm}

",2-3HW_Triangle-area.tex,480
1241,82,"The points $R$, $S$, and $T$ are collinear, with $RS=4x-8$, $ST=21$, and $RT=6x-1$. \\*[0.25cm]
  Mark the diagram and find ${RT}$. \vspace{0.5cm}
  \begin{flushright}
    \begin{tikzpicture}
      \draw [-, thick] (0,0)--(6,0);
      \draw [fill] (0,0) circle [radius=0.05] node[below]{$R$};
      \draw [fill] (2.9,0) circle [radius=0.05] node[below]{$S$};
      \draw [fill] (6,0) circle [radius=0.05] node[below]{$T$};
    \end{tikzpicture}
    \end{flushright} \vspace{4cm}

",6-3CW_Absense-packet.tex,480
184,9,"Identify two rays in the given plane.\\[0.25in]
    \begin{tikzpicture}
      \draw [thick](0,0) node[above right]{$\ p$} --(6,0)--(8,4)--(2,4)--(0,0);
      \draw [<->, thick] (1,1)--(6,3);
      \draw [fill] (3.5,2) circle [radius=0.05] node[below]{$W \ $};
      \draw [fill] (5,2.6) circle [radius=0.05] node[below]{$X$};
      \draw [<->, thick] (2,3.5)--(5.25,.25);
      \draw [fill] (5,0.5) circle [radius=0.05] node[below left]{$Y$};
    \end{tikzpicture} %\vspace{2cm}

",1-5HW_Pretest-segments-intro.tex,480
550,46,"\subsubsection*{Do Not Solve. Circle the appropriate equation and state the justification}
Use the postulates and theorems you have learned. You may abbreviate them as follows: ``def. of bisector,"" ``$\perp$ rays  with complementary $\angle$s adding to 90,"" ``linear pairs add to 180,"" ``vertical $\angle$s are $\cong$,"" ``corresponding $\angle$s of $\parallel$ lines are $\cong$,"" ``same-side interior $\angle$s are supplementary,'' ``alternate interior $\angle$s are $\cong$.''

",4-10PreExam_Transversals.tex,481
72,6,"Identify two lines in the given plane.\\[0.25in]
    \begin{tikzpicture}
      \draw [thick](0,0) node[above right]{$\ p$} --(6,0)--(8,4)--(2,4)--(0,0);
      \draw [<->, thick] (1,1)--(6,3);
      \draw [fill] (3.5,2) circle [radius=0.05] node[below]{$J \ $};
      \draw [fill] (5,2.6) circle [radius=0.05] node[below]{$K$};
      \draw [<->, thick] (2,3.5)--(5.25,.25);
      \draw [fill] (5,0.5) circle [radius=0.05] node[below left]{$L$};
    \end{tikzpicture} %\vspace{2cm}

",1-4HW-Intro.tex,481
2013,140,"%January 2018
  A right hexagonal prism is shown below. A two-dimensional cross section that is perpendicular to the base is taken from the prism.
    \begin{center}
    \includegraphics[scale=0.4]{hex-prism_JA2018.png}
    \end{center}
   Which figure describes the two-dimensional cross section?
    \begin{multicols}{2}
      \begin{enumerate}
        \item rectangle
        \item triangle
        \item pentagon
        \item hexagon
      \end{enumerate}
    \end{multicols}

",8-6bDN_Solid-rotations.tex,482
1999,139,"%January 2018
  A right hexagonal prism is shown below. A two-dimensional cross section that is perpendicular to the base is taken from the prism.
    \begin{center}
    \includegraphics[scale=0.4]{hex-prism_JA2018.png}
    \end{center}
   Which figure describes the two-dimensional cross section?
    \begin{multicols}{2}
      \begin{enumerate}
        \item rectangle
        \item triangle
        \item pentagon
        \item hexagon
      \end{enumerate}
    \end{multicols}

",8-6DN_Solid-rotations.tex,482
694,51,"Construct a perpendicular bisector the given line segment $\overline{AB}$. Label the midpoint of $\overline{AB}$ as $M$.  [Leave all construction marks.]\\
    \vspace{1cm}
    \begin{center}
    \begin{tikzpicture}
      \draw [-, thick] (0,3)--(3,0);
      \draw [fill] (0,3) circle [radius=0.05] node[above left]{$A$};
      %\node at (8.5,-0.4){$l$};
      \draw [fill] (3,0) circle [radius=0.05] node[below right]{$B$};
    \end{tikzpicture}
    \end{center}
    \vspace{3cm}

",4-7CW-construction.tex,482
1284,86,"On the graph below, draw $\overline{AB}$, with $A(3,-3)$ and $B(7,5)$, labeling the end points. Determine and state the coordinates of the midpoint $M$ of $\overline{AB}$ and mark and label it on the graph.
  \begin{flushright}
    \begin{tikzpicture}[scale=.635]
      \draw [help lines] (-3,-4) grid (9,6);
      \draw [thick, ->] (-3.2,0) -- (9.4,0) node [below right] {$x$};
      \draw [thick, ->] (0,-4.2)--(0,6.4) node [left] {$y$};
    \end{tikzpicture}
  \end{flushright}

",6-7CW_Midpoint-graphs.tex,482
686,50,"Construct a perpendicular bisector the given line segment $\overline{AB}$. Label the midpoint of $\overline{AB}$ as $M$.  [Leave all construction marks.]\\
    \vspace{1cm}
    \begin{center}
    \begin{tikzpicture}
      \draw [-, thick] (0,3)--(3,0);
      \draw [fill] (0,3) circle [radius=0.05] node[above left]{$A$};
      %\node at (8.5,-0.4){$l$};
      \draw [fill] (3,0) circle [radius=0.05] node[below right]{$B$};
    \end{tikzpicture}
    \end{center}
    \vspace{3cm}

",4-7CW-construction-dupe.tex,482
1979,138,"%January 2018
  A right hexagonal prism is shown below. A two-dimensional cross section that is perpendicular to the base is taken from the prism.
    \begin{center}
    \includegraphics[scale=0.4]{hex-prism_JA2018.png}
    \end{center}
   Which figure describes the two-dimensional cross section?
    \begin{multicols}{2}
      \begin{enumerate}
        \item rectangle
        \item triangle
        \item pentagon
        \item hexagon
      \end{enumerate}
    \end{multicols}

",8-6DN_Cross-sections.tex,482
1283,86,"On the graph below, draw $\overline{AB}$, with $A(-1,3)$ and $B(5,1)$, labeling the end points. Determine and state the coordinates of the midpoint $M$ of $\overline{AB}$ and mark and label it on the graph.
  \begin{flushright}
    \begin{tikzpicture}[scale=.635]
      \draw [help lines] (-3,-3) grid (9,6);
      \draw [thick, ->] (-3.2,0) -- (9.4,0) node [below right] {$x$};
      \draw [thick, ->] (0,-3.2)--(0,6.4) node [left] {$y$};
    \end{tikzpicture}
  \end{flushright}

",6-7CW_Midpoint-graphs.tex,482
296,21,"Find the area of $\triangle ABC$. The altitude $h$ of the triangle is $7 \frac{1}{4}$ centimeters and the base $AB=12 \frac{1}{2}$ cm.\\[0.5cm]
\begin{tikzpicture}[scale=1.25]
  \draw [thick]
    (2,0)node[below]{$A$}--
    (8,0)node[below]{$B$}--
    (3,3)node[above]{$C$} --(2,0);
 \draw [dashed] (3,0)--(3,3);
 \draw (3,0)++(0.3,0)--++(0,0.3)--+(-0.3,0);
 \node at (3,1.2)[right]{$h=7 \frac{1}{4}$};
 \node at (5,0)[below]{$12 \frac{1}{2}$ cm};
\end{tikzpicture} \vspace{1.0cm}

",2-4HW_Parameter-solving.tex,482
149,6,"Identify two line segments in the given plane.\\[0.25in]
    \begin{tikzpicture}[scale=0.8]
      \draw [thick](0,0) node[above right]{$\ m$} --(6,0)--(8,4)--(2,4)--(0,0);
      \draw [<->, thick] (1,1)--(6,3);
      \draw [fill] (3.5,2) circle [radius=0.05] node[below]{$P \ $};
      \draw [fill] (5,2.6) circle [radius=0.05] node[below]{$Q$};
      \draw [<->, thick] (2,3.5)--(5.25,.25);
      \draw [fill] (5,0.5) circle [radius=0.05] node[left]{$R \ $};
    \end{tikzpicture}

",1-4HW-Intro.tex,483
213,12,"Identify three points in the given plane.\\[0.25in]
    \begin{tikzpicture}
      \draw [thick](0,0) node[above right]{$\ p$} --(6,0)--(8,4)--(2,4)--(0,0);
      \draw [<->, thick] (1,1)--(6,3);
      \draw [fill] (3.5,2) circle [radius=0.05] node[below]{$W \ $};
      \draw [fill] (5,2.6) circle [radius=0.05] node[below]{$X$};
      \draw [<->, thick] (2,3.5)--(5.25,.25);
      \draw [fill] (5,0.5) circle [radius=0.05] node[below left]{$Y$};
    \end{tikzpicture} \vspace{1cm}

",1-7Exam-Intro.tex,483
1571,112,"Given isosceles $\triangle RSU$ with $\overline{RS} \cong \overline{US}$. If $m\angle UST=133$ find $m\angle R$. (mark and label the diagram) \hfill (\emph{the diagram is not to scale})
  \begin{flushright}
  \begin{tikzpicture}[scale=0.8]
    %\draw [->, thick] (0,0)--(5,5);
    \draw [<-, thick] (8,0)--
      (7,0) node[below]{$T$}--
      (0.5,0) node[below]{$R$}--
      (3,3) node[above]{$U$}--
      (5,0) node[below]{$S$};
  \end{tikzpicture}
  \end{flushright} \vspace{1cm}

",7-5bCW_Graphing+isosceles.tex,485
1149,79,"Given isosceles $\triangle RSU$ with $\overline{RS} \cong \overline{US}$. If $m\angle UST=140$ find $m\angle R$. (mark and label the diagram) \hfill (\emph{the diagram is not to scale})
  \begin{flushright}
  \begin{tikzpicture}[scale=0.8]
    %\draw [->, thick] (0,0)--(5,5);
    \draw [<-, thick] (8,0)--
      (7,0) node[below]{$T$}--
      (0.5,0) node[below]{$R$}--
      (3,3) node[above]{$U$}--
      (5,0) node[below]{$S$};
  \end{tikzpicture}
  \end{flushright} \vspace{1cm}

",6-12Exam-Analytic-geometry.tex,485
1192,80,"Given isosceles $\triangle RSU$ with $\overline{RS} \cong \overline{US}$. If $m\angle UST=140$ find $m\angle R$. (mark and label the diagram) \hfill (\emph{the diagram is not to scale})
  \begin{flushright}
  \begin{tikzpicture}[scale=0.8]
    %\draw [->, thick] (0,0)--(5,5);
    \draw [<-, thick] (8,0)--
      (7,0) node[below]{$T$}--
      (0.5,0) node[below]{$R$}--
      (3,3) node[above]{$U$}--
      (5,0) node[below]{$S$};
  \end{tikzpicture}
  \end{flushright} \vspace{1cm}

",6-12bExam-Analytic-geometry.tex,485
314,23,"Given $\overline{ABC}$, $AB=27$, and $AC=161$.\\ [0.5cm]
    Find ${BC}$.\\[1.5cm]
        \begin{tikzpicture}
          \draw [-, thick] (1,0)--(7,0);
          \draw [fill] (1,0) circle [radius=0.05] node[below]{$A$};
          \draw [fill] (2,0) circle [radius=0.05] node[below]{$B$};
          \draw [fill] (7,0) circle [radius=0.05] node[below]{$C$};
        \end{tikzpicture}\\[1.5cm]
        The postulate used in this problem is the \rule{6cm}{0.15mm}.
        \vspace{1.5cm}

",2-5HW_Perimeter.tex,485
1280,86,"On the graph below, draw $\overline{AB}$, with $A(2,3)$ and $B(8,3)$, labeling the end points. Determine and state the coordinates of the midpoint $M$ of $\overline{AB}$ and mark and label it on the graph.
  \begin{flushright}
    \begin{tikzpicture}[scale=.635]
      \draw [help lines] (-3,-2) grid (9,6);
      \draw [thick, ->] (-3.2,0) -- (9.4,0) node [below right] {$x$};
      \draw [thick, ->] (0,-2.2)--(0,6.4) node [left] {$y$};
    \end{tikzpicture}
  \end{flushright}
  
  
",6-7CW_Midpoint-graphs.tex,486
358,29,"Given $\overline{ABC}$, $AB=\frac{2}{3}$, and $AC=3 \frac{1}{3}$.\\ [0.5cm]
  Find ${BC}$.\\[1.5cm]
      \begin{tikzpicture}
        \draw [-, thick] (1,0)--(7,0);
        \draw [fill] (1,0) circle [radius=0.05] node[below]{$A$};
        \draw [fill] (2,0) circle [radius=0.05] node[below]{$B$};
        \draw [fill] (7,0) circle [radius=0.05] node[below]{$C$};
      \end{tikzpicture}\\[1.5cm]
      The postulate used in this problem is the \rule{6cm}{0.15mm}.
      \vspace{1.5cm}

",2-7Pretest_areas+numberlines.tex,486
55,6,"Use each term according to its geometric meaning: ``sketch"", ``draw"", ``construct"".
    \begin{enumerate}
      \item $\rule{4cm}{0.15mm}$ is to make a freehand diagram showing important features. \smallskip
      \item $\rule{4cm}{0.15mm}$ is to depict with accurate measures using ruler, protractor, and compass. \smallskip
      \item $\rule{4cm}{0.15mm}$ is a formal, logical process to create geometric figures using only a straightedge and compass.
    \end{enumerate} \smallskip

",1-4HW-Intro.tex,487
160,7,"Use each term according to its geometric meaning: ``sketch"", ``draw"", ``construct"".
    \begin{enumerate}
      \item $\rule{4cm}{0.15mm}$ is to make a freehand diagram showing important features. \smallskip
      \item $\rule{4cm}{0.15mm}$ is to depict with accurate measures using ruler, protractor, and compass. \smallskip
      \item $\rule{4cm}{0.15mm}$ is a formal, logical process to create geometric figures using only a straightedge and compass.
    \end{enumerate} \smallskip

",1-4HW_Segment-addition.tex,487
226,12,"Given $\overline{ABC}$, $AB=3x-4$, $BC=x+5$, $AC=13$. Find ${BC}$. \\ 
    Check your answer for full credit.
    \vspace{1cm}
      \begin{center}
        \begin{tikzpicture}
            \draw [-, thick] (0,0)--(7,0);
            \draw [fill] (0,0) circle [radius=0.05] node[below]{$A$};
            \draw [fill] (3,0) circle [radius=0.05] node[below]{$B$};
            \draw [fill] (7,0) circle [radius=0.05] node[below]{$C$};
        \end{tikzpicture}
      \end{center} \vspace{7cm}

",1-7Exam-Intro.tex,488
1300,88,"On the graph below, draw $\overline{AB}$, with $A(-1,4)$ and $B(5,-2)$, labeling the end points. Determine and state the coordinates of the midpoint $M$ of $\overline{AB}$ and mark and label it on the graph.
  \begin{flushright}
    \begin{tikzpicture}[scale=.635]
      \draw [help lines] (-3,-2) grid (9,6);
      \draw [thick, ->] (-3.2,0) -- (9.4,0) node [below right] {$x$};
      \draw [thick, ->] (0,-2.2)--(0,6.4) node [left] {$y$};
    \end{tikzpicture}
  \end{flushright}
  
  
",6-7EN_Midpoint-graphs.tex,488
